character,dialogue
Cut to:,"</p><p><b>13INT.BUFFY'S   HOUSE - DAY<br>  Buffy's getting ready to send Dawn off to her first day of school. She is talking   to Dawn, who is still upstairs getting ready.</b>"
BUFFY<br>,Dawn! Xander's here.
DAWN (O.S.),<br>  Just a minute.
BUFFY,<br>  You're going to be late.
DAWN (O.S.),<br>  I'm comfortable with that.
XANDER,<br>  G'morning!
BUFFY,"<br>  (to Dawn) Well, you gotta eat something. I made cereal."
DAWN (O.S.),<br>  OK.
BUFFY,<br>  (to Xander) You're unconscionably spiffy.
XANDER,<br>  Client meeting. How exactly do you make cereal?
BUFFY,"<br>  Ah, you put the box near the milk. I saw it on the food channel. Want something?"
XANDER,<br>  I ate. I'm good. How are you?
BUFFY,"<br>  My sister's about to go to the same high school that tried to kill me for three   years. I can't change districts, I can't afford private school, and I can't   begin to prepare for what could possibly come out of there. So, peachy with   a side of keen, that would be me."
XANDER,<br>  Well here's a little something for what ails ya.
BUFFY,<br>  Mmm. You got the rest.
XANDER,<br>  Take a look.
DAWN,<br>  Hey. Check out double-O Xander.
BUFFY,<br>  Go. Talk with your mouth full.
XANDER,"<br>  I've got two crews working on this diabolical yet lucrative new campus. One   here finishing the Science building. And one here, reinforcing the Gym. There   are no pentagrams, no secret passageways. Everything's up to code and safe as   houses."
BUFFY,<br>  Nothing creepy? Strange? From beyond?
DAWN,<br>  (with her mouth full) Maybe you're just paranoid.
XANDER,"<br>  Well, there is one interesting detail. I managed to scare up the plan from   the old high school. You remember the very center of Sunnydale's own hell mouth?"
BUFFY,<br>  Under the library.
XANDER,"<br>  Right. So I lined up the plans, new and old. And right exactly where the library   was, we now have..."
BUFFY,<br>  Principal's office.
DAWN,<br>  So the principal's evil?
BUFFY,<br>  Or in a boatload of danger.
XANDER,<br>  Well the last two principals were eaten. Who would even apply for that job?
BUFFY,"<br>  Guess we'll see. Ooh, we have to leave though. You have everything? Books,   lunch, stakes?"
DAWN,<br>  Checked thrice.
XANDER,<br>  (whispering to Buffy) Did you give her the...
BUFFY,"<br>  No, I was saving it."
DAWN,<br>  What is it?
BUFFY,<br>  Back to school gift.
DAWN,"<br>  It's a weapon, isn't it?"
BUFFY,"<br>  Yes, it is."
Cut to:,</p><p><b> 14EXT.IN FRONT   OF SUNNYDALE HIGH - DAY<br>  Xander pulls the car up to drop Buffy and Dawn off in front of the school. </b>
BUFFY,"<br>  (to Xander) I'm gonna take her to class, have a look around."
XANDER,"<br>  OK. I'm gonna be on-site here all day, so if you have any needs..."
BUFFY,"<br>  Now, remember, if you see anything strange... or, you know...dead."
DAWN,<br>  I got it
BUFFY,"<br>  And stay away from hyena people, or any lizard-type athletes, you know, or   if you see anyone that's invisible."
DAWN,"<br>  Hey, Buffy, I think it's pretty safe to say I'm not going to see anybody that's   invisible."
BUFFY,"<br>  You know, you could still drop out. Only nerds finish high school."
DAWN,"<br>  You know, I don't really think it's fair for you to try and scare me on my   first day of high school. 'Cause it is so redundant."
BUFFY,<br>  The place is evil.
PRINCIPAL,"<br>  Tough to let 'em go, huh?"
BUFFY,<br>  Hi.
PRINCIPAL,<br>  I'm Robin Wood. New principal.
BUFFY,"<br>  Oh, uh, Buffy Summers. This is Dawn."
PRINCIPAL,<br>  Nice to meet you.
DAWN,<br>  Hi.
BUFFY,<br>  So you're the new principal. I expected you to be more... aged.
PRINCIPAL,<br>  Huh. You seem a bit young to have such a gown-up daughter.
BUFFY,"<br>  Oh. Uh, uh, no. Sister."
PRINCIPAL,"<br>  Oh, right, um, of course."
BUFFY,<br>  You didn't really think she's my... it's my hair. I have mom hair.
DAWN,<br>  No...
PRINCIPAL,"<br>  I actually have heard of you, Miss Summers. Graduated from the old high school,   am I right?"
BUFFY,"<br>  Uh, yeah. How did you&#151;?"
PRINCIPAL,"<br>  Well, I better get back to work. Gotta start deadening young minds. It's really   nice to meet you. You have fun."
BUFFY,<br>  That was suspicious.
DAWN,<br>  You betcha. Bye.
BUFFY,"<br>  Oh, Dawn&#151;"
DAWN,<br>  I know! You never know what's coming. The stake is not the power. To Serve   Man is a cookbook. I love you. Go away.
Cut to:,"</p><p><b>15INT.HALLWAYS   AT SUNNYDALE HIGH - DAY<br>  Buffy is walking the halls of the high school while class is in session, checking   it out. Suddenly, a basketball is thrown at a locker by a kid who's not in class.   She goes to check it out, and sees a kid walk away down another hall out of   sight. While following him, Buffy passes a door with a sign that says &quot;Basement.   No student access.&quot; She continues past it, checking out the halls.</b>"
Cut to:,"</p><p><b>16INT.CLASSROOM   AT SUNNYDALE HIGH - DAY<br>  Students are talking to each other before class, but not to Dawn. The teacher   gets their attention.</b>"
TEACHER<br>,"OK. I'm Mr. Lonegrin. Why don't we go around the room and introduce ourselves,   hmm? Let's start with..."
Cut to:,"</p><p><b>17INT.RESTROOM   AT SUNNYDALE HIGH - DAY<br>  Buffy walks into the girls' restroom and looks at herself in the mirror, fondling   her hair, pouting.</b>"
BUFFY<br>,It's not &quot;mom hair.&quot;
DEAD GIRL,<br>  You can't protect her. You couldn't protect me.
DEAD JANITOR,<br>  Get out. Get out. Get out!
Fade to black.,</p><p><b>ACT II.</b>
16INT.CLASSROOM   AT SUNNYDALE HIGH - DAY<br>  Dawn's classroom again. It's her turn to describe herself to the others.,"</p><p><b>DAWN<br>  </b>I love to dance. I like music. I'm very into Britney Spears' early work,   before she sold out. So mostly her, um, finger painting and macaroni art. Very   underrated. Favorite activities include not ever having to do this again, and   uh..."
BUFFY,<br>  Dawn!
DAWN,<br>  What?
BUFFY,<br>  We have to go. It's not safe.
DAWN,<br>  But...
BUFFY,"<br>  We, um. I mean I saw..."
TEACHER,<br>  Can I help you?
BUFFY,"<br>  No, I uh. Dawn, I just thought you were, um, in danger... of smoking. I'll   be around."
DAWN,<br>  I also have a sister.
Cut to:,</p><p><b>17INT.COFFEE   SHOP - DAY<br>  A male/female duet sings for the coffee shop patrons.</b>
DUET<br>,(singing) You've done for me everything I have ever dreamed. You are a miracle   in my eyes? How do I ever say to you...
ANYA,"<br>  God, they're depressing."
HALFREK,"<br>  Oh, who are they kidding with this happy, shiny crap?"
DUET,<br>  (singing) Everyone I have ever...
ANYA,<br>  Six weeks tops and she's calling on me for vengeance.
HALFREK,"<br>  (mocking) Oo-ooh, he better run for cover. (laughs)"
ANYA,<br>  What's that supposed to mean?
HALFREK,"<br>  Oh, sweetie. You know exactly what it means."
ANYA,<br>  Excuse me?
HALFREK,<br>  It's the talk of the order. They're calling you &quot;Miss Softserve.&quot;   Tell me you don't know this.
ANYA,<br>  But...who?
HALFREK,"<br>  Listen, Anya. I know I've always been a little competitive with you. I mean,   there was that thing in the Crimean War. We laugh about it now. But the fact   is, I've actually always looked up to you. You were the single-most hard-core   vengeance demon on the roster, and everybody knew it. Do I have to mention Mrs.   Cholgash?"
ANYA,<br>  Hmm. Ha. Good times.
HALFREK,"<br>  And then you lost your powers. It happens, and you fell for this Xander guy."
ANYA,<br>  It was a glitch. A summer thing. I am so back in the vengeance fold.
HALFREK,"<br>  No deaths. No eviscerations. You're not goading women into anything inventive,   and you're not delivering when it is."
ANYA,<br>  I don't even know&#151;
HALFREK,<br>  Waitress downtown wished her husband was a frog? You made him French.
ANYA,"<br>  Hmph, he's smelly and with a little mustache. She&#151;"
HALFREK,"<br>  Listen, Anya, if it was just me&#151;"
ANYA,<br>  What do you mean if it was just you?
HALFREK,"<br>  D'Hoffrin. The lower beings. They're all feeling the heat. Something's rising.   Something older than the old ones, and everybody's tail is twitching. This is   a bad time to be a good guy."
ANYA,"<br>  Well, what is this&#151;an intervention? Shouldn't all my demon friends be here?"
HALFREK,<br>  Sweetie... they are.
Cut to:,"</p><p><b>18EXT.SUNNYDALE   HIGH SCHOOL - DAY<br>  At the construction site, Buffy talks to Xander.</b>"
XANDER<br>,"So, how's it looking? Does the place pass inspection?"
BUFFY,"<br>  Oh, it's great... if you're a zombie ghost thing!"
XANDER,"<br>  So school's back in session, huh?"
BUFFY,<br>  Seems like old times.
XANDER,"<br>  So, zombies or ghosts?"
BUFFY,"<br>  I'm not sure. They were in the mirror, but they disappeared. Um, but they touched   me, I think. Well, let's just start with dead and pissed."
XANDER,<br>  They were after you personally?
BUFFY,<br>  They talked about protecting people. Told me to leave.
XANDER,"<br>  No damage, though."
BUFFY,"<br>  I think I may have destroyed Dawn's social life in all of about 30 seconds,   but apart from that, no."
XANDER,"<br>  Ah, being popular isn't so great. Or so I've read in books."
BUFFY,"<br>  This isn't a coincidence, you know, the school being rebuilt. It means something."
XANDER,<br>  As in what?
Cut to:,</p><p><b>19INT.CLASSROOM   AT SUNNYDALE HIGH - DAY<br>  Dawn is sitting at her desk. The nerd sitting beside her asks her a question.</b>
NERD<br>,Could I borrow a pencil?
DEAD NERD,<br>  Thanks a lot.
TEACHER,<br>  Are you all right?
DAWN,<br>  I'm sorry. There was... a... a bee. It flew in my eye. I'm very allergic.
TEACHER<br>,I think it's gone.
DAWN,<br>  Can I go to the bathroom?
TEACHER,<br>  Of course.
STUDENT,<br>  Guess it runs in the family.
Cut to:,"</p><p><b>20INT.RESTROOM   AT SUNNYDALE HIGH - DAY<br>    Dawn goes into the restroom to gather her thoughts and recover from her scare.     She hides in the first stall and tries to catch her breath. She hears scared     crying from another stall. She gets up, leaves the stall, and checks for under     the other stall doors, looking for feet. No feet.</b>"
Cut to:,</p><p><b>21INT.HALLWAY   AT SUNNYDALE HIGH - DAY<br>  Buffy is walking in the hall in a hurry and isn't looking where she's going.   She bumps into the principal.</b>
PRINCIPAL<br>,Whoa.
BUFFY,"<br>  Ooh, sorry."
PRINCIPAL,<br>  Miss Summers. I didn't know you were still about.
BUFFY,"<br>  Uh, yeah, I was just looking for&#151;"
PRINCIPAL,"<br>  I thought in general it was customary for a person who's graduated to, um,   you know, go somewhere else. (laughs)"
BUFFY,"<br>  Well, it's a new campus. I'm just getting to know it. You know, make sure it's   safe for my sister."
Cut to:,"</p><p><b>21INT.RESTROOM   AT SUNNYDALE HIGH - DAY<br>  Dawn decides to check in the stalls one by one. Cautiously, she pushes in the   first door. Empty. Second stall is empty too. When she pushes in the door to   the third stall, there's a girl there, sitting fetal style with her feet on   top of the toilet seat.</b>"
DAWN<br>,Hey. What's wrong?
KIT,<br>  There's someone in here.
DAWN,<br>  It's only me.
KIT,"<br>  No, it's not."
Cut to:,</p><p><b>23INT.HALLWAY   AT SUNNYDALE HIGH - DAY<br>  Buffy is still talking to the principal.</b>
PRINCIPAL<br>,"You know, I, um, have to be honest. I actually know a little bit more about   you than I let on before."
BUFFY,<br>  Isn't that interesting.
PRINCIPAL,"<br>  Oh, it really is."
Cut to:,</p><p><b>24INT.RESTROOM   AT SUNNYDALE HIGH - DAY<br>  Dawn and Kit are still talking.</b>
DAWN<br>,"Let's get you out of here, OK? Maybe we can get some air. I'm Dawn."
KIT,<br>  Kit.
DAWN,"<br>  Saw something pretty creepy, huh?"
KIT,<br>  You wouldn't believe me.
DAWN,<br>  I kinda sorta think I will. Was there a pencil involved in any&#151;
Fade to black.,</p><p><b>ACT III.</b>
"25EXT.ENGLISH   COUNTRYSIDE - DAY<br>  In front of the same building where they were talking before, Willow has fallen   onto the ground and appears to be in pain. Giles is with her, and tries to hold   her.","</p><p><b>WILLOW<br>  </b>Oh, God."
GILES,<br>  Just breathe.
WILLOW,<br>  I can't. God!
GILES,<br>  Just breathe.
WILLOW,<br>  What happened?
GILES,<br>  What do you remember?
WILLOW,<br>  We were talking and I felt...
WILLOW,"<br>  I felt the Earth. It's all connected. It is, but it's not all good and pure   and rootsy. There's deep, deep black. There's... I saw, I saw the Earth, Giles.   I saw its teeth."
GILES,<br>  The hell mouth.
WILLOW,<br>  It's gonna open. It's gonna swallow us all.
Cut to:,"</p><p><b>26INT.BASEMENT   SUNNYDALE HIGH - DAY<br>  The girls have fallen through the bathroom floor into the basement. There is   rubble all around them. They are on the floor, but appear to be undamaged. Kit   comes to first and goes to Dawn.</b>"
KIT<br>,"Hey. Hey, wake up. Please wake up."
DAWN,"<br>  Oh, oh, God, uh... Are you OK?"
KIT,<br>  We have to leave.
DAWN,<br>  You're not wrong. C'mon. There's got to be a staircase.
Cut to:,</p><p><b>27INT.HALLWAY   AT SUNNYDALE HIGH - DAY<br>  Buffy is still talking to the principal.</b>
PRINCIPAL<br>,"The school board recommended I spend a little time reading your record.   It's, um, quite a page-turner. Kind of a checkered past..."
BUFFY,"<br>  Huh. More like a plaid. Kind of a clan tartan of badness, really. You know,   but there were factors."
Cut to:,"</p><p><b>28INT.BASEMENT   SUNNYDALE HIGH - DAY<br>  The girls are walking around the basement, looking for an exit.</b>"
DAWN<br>,What did you see when I found you in the stall?
KIT,"<br>  A girl. She said she died here, and that everybody dies here, and that we would   too."
DAWN,<br>  Here I was worried about not fitting in.
CARLOS,<br>  Who are you?
KIT,<br>  Who are you?
DAWN,<br>  Are you dead?
CARLOS,<br>  Stop saying that!
DAWN,"<br>  Whoa. We're not dead. We saw creepy dead people, and we're just trying to get   out."
CARLOS,"<br>  I just came down here for a smoke, you know, and I saw... it was a janitor.   He was yelling at me. I thought he was just pissed, but... I saw him in the   light."
DAWN,"<br>  Wait, you came downstairs? Where?"
CARLOS,"<br>  Man, I got no clue. I ran away like a girl. I don't know this place at all."
DAWN,"<br>  OK, so we can run around in circles, or..."
DEAD JANITOR,<br>  Do you really think you can run away?
KIT,<br>  It's not real.
DAWN,<br>  Lesson one: it's always real.
DEAD NERD,<br>  I tried to run too.
DEAD GIRL,"<br>  I tried to scream. Doesn't matter how much you scream, nobody ever hears you."
DAWN,<br>  Hear me. Right. Ooh. I got a present.
KIT,<br>  What is it?
DAWN,<br>  A weapon.
Cut to:,</p><p><b>27INT.HALLWAY   AT SUNNYDALE HIGH - DAY<br>  Buffy is still talking to the principal.</b>
PRINCIPAL<br>,"Well, it's clear your sister looks up to you, which I think is great."
BUFFY,"<br>  No, she's much, much worse than me. Troublemaker. Expulsion is really the only   way to go. You know, or you can suspend her for... three years."
PRINCIPAL,"<br>  Well, how 'bout we give her a chance first. Just as long as she keeps her grades   up, and&#151;"
BUFFY,"<br>  Boy, that's loud."
PRINCIPAL,<br>  That's a part of the reason we don't allow cell phones in&#151;
BUFFY,"<br>  Excuse me. Yeah. (to Principal) Oh, sorry. My dog. Uh, dog walker. (Quietly,   into phone) Three dead?"
PRINCIPAL,"<br>  Oh, my God!"
BUFFY,"<br>  Uh, no, I'll be right there."
PRINCIPAL,<br>  Your dogs are dead?
DAWN,"<br>  And, Buffy? Isn't this reception amazing? I'm in the freakin' basement!"
BUFFY,<br>  OK. Sorry about that. I&#151;I have to ...
PRINCIPAL,"<br>  Yeah. No, of course. And good luck with that...dog tragedy."
Cut to:,</p><p><b>28INT.BASEMENT   SUNNYDALE HIGH - DAY<br>  Dawn hangs up the phone and talks to her two friends.</b>
DAWN<br>,"Help is on the way, you guys. We've just got to figure out&#151;"
DAWN,<br>  Where did they go?
Cut to:,</p><p><b>29INT.RESTROOM   SUNNYDALE HIGH - DAY<br>  Buffy goes into the restroom where the girls fell into the basement. She sees   the hole in the floor and jumps down it.</b>
Cut to:,</p><p><b>30INT.BASEMENT   SUNNYDALE HIGH - DAY<br>  Buffy wanders around the basement looking for Dawn.</b>
BUFFY<br>,Dawn!
BUFFY,<br>  Dawn? I'm close by.
DEAD JANITOR,"<br>  Too late. But then, you're always too late, aren't you? Sure as hell didn't   save me."
BUFFY,<br>  Where's my sister?
DEAD JANITOR,<br>  I think she's lost.
BUFFY,"<br>  If I'm the one who let you die, why take it out on her? I'm right here. C'mon,   what're you after? Fear? Revenge? Tasty brains?"
DEAD NERD,<br>  I think I'd like Dawn to be my girlfriend.
BUFFY,"<br>  Again, wrong sister. I'm the one that dates dead guys. And, no offense, but   they were hotties. I mean, I'm sure you had a great personality, but..."
DEAD GIRL,<br>  Busy making out with your dead boyfriend while I was ripped to death by a werewolf?   (scoffs) Is that why you let me die?
DEAD NERD,<br>  I was screaming for help when they pulled me down&#151;
BUFFY,"<br>  Hello! Not making myself clear. I don't care how you died. I'm sorry for your   loss, but where is my sister? Dawn!"
DEAD JANITOR,<br>  She's not gonna hear you. This place is like a maze.
DEAD GIRL,<br>  This place is ours now. It was built on our graves.
DEAD JANITOR,<br>  All we want is for you to leave so we can rest again.
BUFFY,"<br>  Actually, I'm thinking all you want is to get between me and that door. Who's   for finding out why."
BUFFY,<br>  If at first you don't succeed...
BUFFY,<br>  ... cheat!
BUFFY,"<br>  Dawnie, we have to get o&#151;"
Fade to black.,</p><p><b>ACT IV</b>
31INT.BASEMENT   SUNNYDALE HIGH - DAY<br>  Resume.,</p><p><b>BUFFY</b><br>  Spike? Are you real?
SPIKE,"<br>  Buffy, duck."
BUFFY,<br>  What? Duck? There's a duck?
SPIKE,<br>  No visitors today. Terribly busy.
DEAD NERD,<br>  Told you to get out.
BUFFY,<br>  He'll probably show up in a sec.
SPIKE,<br>  Nobody comes in here. It's just the three of us.
BUFFY,"<br>  Spike, have you seen Dawn? She came down here with some kids."
SPIKE,<br>  (Yelling) Don't you think I'm trying? I'm not fast. I'm not a quick study.   (Suddenly crying) I droped my board in the water and the chalk all ran. Sure   to be caned. (Laughs) Should've seen that coming.
BUFFY,<br>  What did you do?
SPIKE,<br>  I tried... I... tried to cut it out.
BUFFY,<br>  Dawn?
DAWN,"<br>  Buffy, where are you?"
BUFFY,<br>  I...
BUFFY,"<br>  Look, where are you?"
DAWN,"<br>  I don't know. In a room by the furnace. Near where we fell in. They dragged   us in here, and then they disappeared."
BUFFY,"<br>  Yeah, they came after me too."
DAWN,"<br>  Well, what do they want?"
BUFFY,"<br>  So far, to piss me off."
DAWN,"<br>  Please, tell me it's working."
BUFFY,"<br>  Oh, I'm damage-bound. I just can't figure them. Ghosts can't touch you and   zombies can't disappear, so I don't know what&#151;"
SPIKE,<br>  Not ghosts.
DAWN,<br>  Who was that?
BUFFY,<br>  (To the phone) Hold on. (To Spike) You know what they are?
SPIKE,"<br>  Manifest spirits controlled by a talisman, raised to seek vengeance. A 4-year-old   could figure it."
BUFFY,"<br>  (To the phone) Hang tight. I'll find you. These things can hurt you. You can   hurt them too. Find a weapon. I'll come for you. (To Spike) Spike, you gonna   help me out?"
SPIKE,<br>  This is my home. I belong here. Always been here. Cheers for stopping by.
SPIKE,<br>  (To himself) It's in the wall.
BUFFY,<br>  I'll get back to you.
BUFFY,"<br>  Guys? Resentful dead guys? This can't be good. Come on, manifest spirits, raised   up, controlled by a... talisman."
BUFFY,<br>  Xander...
Cut to:,"</p><p><b>32INT.BASEMENT   SUNNYDALE HIGH - DAY<br>  Dawn, Kit, and Carlos are in a different area of the basement than Buffy.</b>"
DAWN<br>,We need to find some kind of weapon just to hold them off.
CARLOS,<br>  I got these.
DAWN,"<br>  Kit, gimme your bag."
KIT,<br>  Do you think they're gonna come back?
DEAD GIRL,<br>  Think they're gonna come back? We never left. We'll always be here. Just like   you.
KIT,<br>  No.
DEAD GIRL,"<br>  Why do you think we picked you? The ones no one will miss. The ones that don't   belong. You spend all your time trying to get out of high school, and now you'll   never ever leave."
Cut to:,</p><p><b>33INT.RESTROOM   SUNNYDALE HIGH - DAY<br>  Xander enters the restroom and sees the floor has fallen in.</b>
XANDER<br>,"Whoa. Contracty goodness. Talisman, talisman."
