character,dialogue
DAWN,"<br>  Could you die? 'Cause, seriously, speaking for everybody who are me in the car   right now, we're very excited."
BUFFY,"<br>  Well, I'm glad for all of you then."
DAWN,"<br>  I mean, it's just so cool. You're coming to school with me. You'll be, like,   there the whole time. (pauses) You understand you cannot talk to me, look at   me, or hang out with any of my friends, right?"
BUFFY,"<br>  Look, I doubt we'll be seeing each other, assuming I even half-understand my   fuzzy job description."
DAWN,"<br>  It's not fuzzy. You're, what, dealing with troubled kids?"
XANDER,"<br>  At a spanking new Hellmouth High. Please. Outside of drugs and violence and   the unwanted pregnancy, and, uh, unleashing of hordes of Armageddon that comes   pouring out of the school's foundation every now and then, what trouble could   these kids have?"
BUFFY,<br>  Guess I'll find out.
XANDER,"<br>  Those kids are damn lucky having a slayer and a friend on campus there for 'em.   I hope they appreciate it. I know I did. (pauses) Days gone by, huh?"
DAWN,<br>  I thought you hated Sunnydale.
XANDER,"<br>  Yes, and no, with an emphasis on the yes. But, at least then I was dating."
BUFFY,<br>  You could be dating now.
XANDER,"<br>  Yeah. Um, I don't know what's not clicking for me right now."
BUFFY,"<br>  Well, there's that thing with Anya."
XANDER,<br>  That leaving her at the altar thing?
BUFFY,"<br>  Yeah, that one. That's not something you bounce right back from."
XANDER,"<br>  Sure it is. She bounced back to being a vengeance demon, and I bounced back   to being a dateless nerd."
DAWN,<br>  Do you guys talk at all?
XANDER,"<br>  I've seen her at the Bronze a couple of times. I guess there's a lot of scorned   women there, making vengeance wishes on their exes."
BUFFY,<br>  (Southern accent) I know that's where I go to get my scorn on.
DAWN,<br>  You guys need to really to ease up with the whole dating demons thing.
BUFFY,"<br>  Uh, hello, I'm sorry. Wasn't that you having the smooch-a-thon with teen vampire   last Halloween?"
DAWN,"<br>  See, this is why I don't want you talking to my friends. (sighs) Oh."
Cut to:,</p><p><b>26INT. BUFFY'S OFFICE AT SUNNYDALE HIGH -   DAY<br>  Principal Wood is showing her around on her first day at work. Buffy has a cubicle   near a hallway window. They enter the office area from the hallway.</b>
PRINCIPAL<br>,"We'll sort of feel our way around. Some students will be sent to you, and   others, I'm hoping, will start to come in on their own."
BUFFY,<br>  What if they don't? Should I panic?
PRINCIPAL,"<br>  You'll be surprised, Buffy. You're the youngest, and, uh, least stuffy member   of this faculty. I think the students are gonna want to come in and talk to   you. And when they do, don't evaluate them. Just listen. They need to feel like   there's someone around here who actually understands them."
BUFFY,<br>  Can I give detention?
PRINCIPAL,"<br>  OK by me. A little authority can be a wonderful thing. Just remember that while   you are here to help, you're not here to be their friend. Trust me, you open   that door, and these students will eat you alive."
BUFFY,"<br>  You heard about Principal Flutie, right?"
PRINCIPAL,<br>  Hmm?
BUFFY,<br>  Forget it.
PRINCIPAL,"<br>  OK then. And, Buffy, relax. There's only three things these kids understand:   the boot, the bat, and the bastinada. (chuckles)"
PRINCIPAL,<br>  It's the... it's a... it's a bad joke. It's the bastinada. No one ever knows   what that thing is.
BUFFY,"<br>  Wooden rod to slap the soles of the feet in Turkish prisons, but if made with   the correct wood makes an awesome Billy club."
PRINCIPAL,<br>  I think you're gonna fit in just fine. Is there something else?
BUFFY,"<br>  Um, yeah. Uh, just one more thing. (stands) I was, uh, just curious, you know,   uh&#151;not that I'm not grateful or anything. But, uh, I guess I was wondering   why I&#151;"
PRINCIPAL,<br>  Have this job?
BUFFY,<br>  I still haven't finished college.
PRINCIPAL,<br>  I know.
BUFFY,<br>  Was it my sparkling personality? Or maybe you enjoyed my work at the Doublemeat   Palace?
PRINCIPAL,"<br>  I'm a vegetarian. These students need someone around here who understands them,   and I need someone who understands these students. Why? Is there something about   you that I don't know that maybe I should?"
BUFFY,<br>  Nothing I can think of.
PRINCIPAL,"<br>  Oh, if you'll excuse me. First catch of the day. I'll be in my office if you   need me."
BUFFY,<br>  Thanks. I'm just gonna have a look around. Get to know the place. Make sure   it's all... school-like.
Cut to:,</p><p><b>27INT. HALLWAY SUNNYDALE HIGH - DAY<br>  Shot of the basement access door with a sign that says &quot;Basement / No Student   Access.&quot;</b>
Cut to:,</p><p><b>28INT. BASEMENT SUNNYDALE HIGH - DAY<br>  Buffy is walking around in the dark empty basement looking for someone. She   calls out to see if he is there.</b>
BUFFY,<br>  Spike?
BUFFY,<br>  Spike?
Cut to:,"</p><p><b>29INT. MANOR IN ENGLISH COUNTRYSIDE - DAY<br>  Willow is sitting on a suitcase in an exterior doorway, talking to Giles who   walks up the interior hallway toward her and leans with one arm on the doorjamb   over her head. They are both facing the same direction, looking out at the countryside.</b>"
"TITLE CARD: Westbury, England",</p><p><b>GILES</b><br>  The taxi's here.
WILLOW,<br>  I know.
GILES,"<br>  And in keeping with a quaint old Birtish tradition, you would now be expected   to get into it."
WILLOW,"<br>  I don't know if I can. Giles, I'm not done here."
GILES,<br>  That's your fear talking.
WILLOW,"<br>  Yes, and my fear's a big, obnoxious blabbermouth. You're the one that keeps   telling me to trust my instincts."
GILES,<br>  True.
WILLOW,"<br>  So, shouldn't we be listening? I don't want to go back home just so I can screw   up again. I Why don't I stay? Not forever. Just long enough to, I don't know,   make my fear shut up a little, maybe?"
GILES,"<br>  It's possible, but... Try to be very specific. What exactly are you afraid of?"
WILLOW,"<br>  Well, for starters, how 'bout the hellmouth's getting all rumbly again. And   now I know it's got teeth. And are those literal teeth, 'cause I don't know   if I can handle it. And what if I can handle it? Does that mean I have to be   a bigger, badder badass than the source of all badness? And what if I give up   all this control stuff and I go all veiny and homicidal again? And what if&#151;"
GILES,<br>  They won't take you back?
WILLOW,<br>  Uh-huh.
GILES,"<br>  Willow, we could spend another two years here training and practicing and learning   to hone your powers and still there'd be no way of knowing for sure that the   friends you left behind you are still your friends."
WILLOW,"<br>  Well, sure. I mean, if you put it that way, duh."
GILES,"<br>  I'd love to offer you some guarantee that you'd be welcomed back to Sunnydale   with open arms, but I can't. You may not be wanted, but you will be needed."
WILLOW,<br>  That all you got?
GILES,"<br>  For the moment, yes."
WILLOW,<br>  OK. I guess I'd better...
GILES,"<br>  Trust yourself, and the others might follow."
Cut to:,"</p>  <p><b>30EXT. NEIGHBORHOOD     STREET - NIGHT<br>    Zoomed in on a Yorkie puppy on a string. It is being walked by its owner,     who's holding its leash and a plastic grocery bag. The dog stops walking to     smell something on the concrete sidewalk. There's some random rocks and gravel     strewn on that part of the sidewalk. The dog growls and makes sounds of displeasure     at whatever it smells.</b>"
NANCY,"<br>  Rocky, come on, do your business so I can go home."
NANCY,"<br>  Could've gotten a cat, but no."
NANCY,<br>  Ahh!
XANDER,"<br>  Uh, hello?"
Cut to:,"</p><p><b>31INT. LIVING ROOM AT BUFFY'S HOUSE - NIGHT<br>    Sitting between Xander and Dawn, Nancy is sitting on the sofa talking to Buffy.</b>"
NANCY,"<br>  And whatever it was, it was big and strong. Stronger than.... I mean, I don't   know how it's possible. You hear thing in this town, living here in Sunnydale,   but nobody actually believes them. You know, you'd have to be crazy, and...   You guys think that I'm crazy, don't you?"
XANDER,<br>  (scoffs) I don't.
BUFFY,"<br>  We've seen things, too, Nancy."
XANDER,"<br>  (macho) And we're going to take care of this. It's your lucky night... considering,   you know, your dog just got all ate up and stuff... (caught himself) Hey, can   I freshen up your tea?"
NANCY,"<br>  No, that's OK. Thanks."
DAWN,"<br>  So, you say this thing just came up out of the ground without any warnings or   signs or anything?"
NANCY,"<br>  Just this kind of rumbling, you know, like just before an earthquake."
BUFFY,"<br>  From beneath you, it devours."
NANCY,<br>  What?
BUFFY,<br>  Nothing.
DAWN,<br>  Nothing good.
XANDER,"<br>  Sounding monster-ific, all right."
DAWN,<br>  Should we round up the gang?
XANDER,"<br>  Good thinking, except... this is the gang."
BUFFY,"<br>  Look, Nancy, we're going to get into this. And I promise you, if your dog is   alive, we're going to find him. The only thing that I need is a little&#151;"
SPIKE,"<br>  What you need is help. Fortunately, you've got me."
Fade to black.,"</p><h3>ACT II.</h3><p><b>32INT. LIVING ROOM AT BUFFY'S HOUSE - NIGHT<br>  Resume. Buffy is staring, slack-jawed, at Spike. He nods &quot;hello&quot; to   her.</b>"
SPIKE<br>,Buffy.
BUFFY,<br>  Spike.
NANCY,<br>  Who is that?
DAWN,<br>  He's... it's Buffy's...
XANDER,<br>  Ex.
NANCY,<br>  And I'm thinking it's a little more complicated than just that.
XANDER,<br>  Always is.
BUFFY,<br>  You've changed.
SPIKE,<br>  I have.
BUFFY,<br>  New clothing. Better hair. Not so much with the crazy. I like it. Now what do   you want?
SPIKE,"<br>  Easy. If you think I like putting myself here, surrounded by people who don't   particularly like me, you'd be wrong."
XANDER,"<br>  If you're uncomfortable, we can make you leave."
SPIKE,"<br>  I'll be quick. (to Buffy) We need to talk. Want to do that here, or privately?"
XANDER,"<br>  I'm thinking here, in the company of good friends and pointy weapons."
BUFFY,<br>  You said something about quick?
SPIKE,"<br>  I did. Before I start, and for the record, the last you saw me, I was a mess&#151;out   of my head, admitted. Last week, living in the school basement, well, you saw   me."
DAWN,<br>  You did?
BUFFY,"<br>  Guys, just a second, OK. Yes, I saw Spike. I just didn't&#151;"
DAWN,<br>  What? You just forgot to mention it?
BUFFY,<br>  Things were insane in the basement. I saved your life. We can discuss this later.
DAWN,<br>  Sure.
XANDER,<br>  (tenderly) Whatever you want.
DAWN,"<br>  Right. 'Cause that seems to be the only time you let us in, Buffy. Whenever   you want."
SPIKE,"<br>  Now, in fairness to Buffy&#151;"
XANDER,"<br>  (shouting) Shut up, Spike!"
BUFFY,"<br>  (sighs). OK, guys. Give us a second."
Cut to:,</p><p><b>33INT. FOYER AT BUFFY'S HOUSE - NIGHT<br>  They talk near the front door. </b>
BUFFY<br>,Do not start by saying you're sorry.
SPIKE,<br>  I didn't come here to atone.
BUFFY,<br>  Then what the hell do you want?
SPIKE,<br>  I'm here to help you.
BUFFY,<br>  Help me what?
SPIKE,"<br>  I was hoping you'd tell me. You're the slayer. (Buffy crosses her arms over   her chest.) Connected to the visions. Long line of worthies, right? I'm just   a guy with his ear to the ground, and even I can feel it. Something's coming.   I don't know what exactly, but something's brewing. And it's so big, ugly and   damned it makes you and me look like little bitty puzzle pieces. I mean, if   I'm wrong, say so. Lovely. No hard feelings. I'll go out that door and you can   lock it behind me with any spell you like. So, am I wrong?"
BUFFY,"<br>  Everything about you is wrong, Spike."
BUFFY,<br>  But something is coming.
SPIKE,<br>  You're gonna need some help.
BUFFY,<br>  Since when did you become the champion of the people?
SPIKE,"<br>  I didn't. I'm just a guy who can lend a hand, if you'll let me. Ball's in your   court, slayer."
Cut to:,"</p><p><b>34INT. LIVING ROOM AT BUFFY'S HOUSE - NIGHT<br>  Everyone who was there before is still in the living room, except now they're   standing. Buffy comes into the room, giving orders and ready to go. She's putting   on her jacket.</b>"
BUFFY<br>,"OK, we're gonna split. Two pairs. Whatever this creature is, it's burrowing   through solid ground. That means a strength and power that we don't usually   deal with, but we may have to get used to now that the hellmouth is getting   all perky."
NANCY,"<br>  (whispering to Xander) Shouldn't we call the police, or something?"
XANDER,<br>  And tell them...?
NANCY,<br>  I'll stop interrupting.
BUFFY,"<br>  Xander, take Nancy home. Drive, don't walk, and try not to stop 'til you get   there."
NANCY,<br>  (to Xander) Is your girlfriend always this... commanding?
XANDER,"<br>  Who? Buffy? Oh, no, no, no, no, no. See, uh, I mean, she's a girl, and she's   a friend, but she's not my girlfriend."
DAWN,<br>  Xander...
DAWN,<br>  ...a little drool.
BUFFY,<br>  Spike and I will check out the scene.
XANDER,"<br>  OK, in the biggest way, I am not loving this plan. (to Buffy) I am not loving   Spike. (whispering) He tried to rape you."
BUFFY,"<br>  And he failed. I know I can take him. Xander, take Nancy home. Spike and I will   patrol."
DAWN,"<br>  I'm command central, so everybody check in with me. OK, I'll be here doing my   homework, but the other one sounded cooler."
BUFFY,<br>  (to Dawn) Be safe. (to Spike) Let's go.
SPIKE,"<br>  Righty-o, then."
DAWN,"<br>  Spike. You sleep, right? You. Vampires. You sleep."
SPIKE,"<br>  Yeah. What's your point, niblet?"
DAWN,"<br>  Well, I can't take you in a fight or anything, even with a chip in your head.   But you do sleep. If you hurt my sister at all... touch her... you're gonna   wake up on fire."
Cut to:,"</p><p><b>35EXT. NEIGHBORHOOD STREET - NIGHT<br>    Buffy and Spike are patrolling, looking for the location where Nancy's dog     was abducted. They are talking without a lot of eye contact.</b>"
SPIKE,<br>  You're awfully quiet.
BUFFY,<br>  Wouldn't know what to say.
SPIKE,<br>  Fine with me. I was more half-expecting to get an earful anyway. And when exactly   did your sister get unbelievably scary?
BUFFY,<br>  What are you doing?
SPIKE,"<br>  What? I told you once, straight up, I'm here to help, and that's all."
SPIKE,<br>  Think this here is our spot?
BUFFY,<br>  How'd you guess?
SPIKE,<br>  I don't fancy sticking my head in there.
BUFFY,"<br>  Well, if something bites it off, that'd be a clue."
BUFFY,"<br>  So, what happened to you?"
SPIKE,"<br>  When you saw me. Those ghostly types in the school basement got in my head.   Made me flat-out, bug-shaggin' crazy. And I'm not exactly braggin' about it,   but they were stronger than I was. Made me see things, do things."
SPIKE,<br>  And how come you never told anyone that you saw me?
BUFFY,<br>  I don't know. I guess I was partly hoping you were some kind of mirage.
SPIKE,<br>  Sorry to disappoint.
BUFFY,<br>  Not your fault.
SPIKE,"<br>  Hold the torch, would you?"
BUFFY,"<br>  Look, this... us working together&#151;it's not a way for us to get back together,   if that's what you want."
SPIKE,"<br>  It's not. Look, I can't blame you for being all skittish."
BUFFY,<br>  Skittish? That's not a word I would use for it. You tried to rape me. I don't   have the words.
SPIKE,"<br>  Neither do I. I can't say sorry. Can't use forgive me. All I can say is: Buffy,   I've changed."
BUFFY,<br>  I believe you.
SPIKE,"<br>  Well, that's something."
BUFFY,"<br>  I just don't know what you've changed into. You come back to town. You make   with the big surprises. Twice. I don't know what your game is, Spike, but I   know there's something you're not telling me."
SPIKE,"<br>  You're right. There is. (stands) But we're not best friends anymore, so too   bad for me. I'm not sharing. We've been through things. The end of the world   and back. I can be useful 'cause, honestly, I've got nothing better to do. Make   use of me if you want. (gesturing to the sidewalk)And there's nothing here.   Just a bit of slime. Mounds of displaced dirt and such. Whatever our beastie   is, he's gone."
Cut to:,"</p><p><b>36INT. NANCY'S BUILDING - NIGHT<br>  Xander is walking Nancy to the front door of her building. She unlocks it, and   they enter.</b>"
NANCY<br>,"Boy, I still can't believe this is happening. I mean even with this town's   reputation for, you know, unexplained weirdness."
XANDER,"<br>  (chuckles) Right. Sunnydale: come for the food, stay for the dismemberment."
NANCY,"<br>  There's good food? Well... Thanks. (clears throat) And that's a couple of levels   of lameness right there, me saying &quot;thanks&quot; after everything you've   done for me tonight."
XANDER,"<br>  Well, you could slip me a twenty, but then I'd have to act all offended."
NANCY,"<br>  Got it. So, um, you think I might instead give you a call sometime?"
XANDER,<br>  Just to check in?
NANCY,"<br>  No, actually, I'm hitting on you."
XANDER,<br>  Even better. I'm very listed.
NANCY,"<br>  And I'm really pushy, so that works out well, then. Good night."
XANDER,"<br>  Uh, Nancy..."
XANDER,<br>  I just got a swell idea... run!
XANDER,<br>  You OK?
NANCY,<br>  I just...
XANDER,<br>  Dumb question. Are you injured? Are you hurt?
NANCY,<br>  I don't think so. I just&#151;I don't think I can take any more of this.
XANDER,<br>  Two attacks in the same night. I'm starting to think it's not coincidence.
NANCY,"<br>  Oh, sure. Why not? A monster trying to kill me. It's just the thing that was   missing to make my life absolutely perfect. Uhh! Ronnie would love this. Boy!"
XANDER,<br>  Right. Who's Ronnie?
NANCY,"<br>  Oh, um, only my psycho ex-boyfriend that I've been trying to get rid of for   the past few weeks. I almost prefer the monster. Ronnie was, um... trouble."
XANDER,<br>  Uh-huh. And I'm just curious. Was this Ronnie guy a borrowing money kind of   trouble or was he a raising demon trouble kind of guy?
NANCY,"<br>  Ronnie? He couldn't. He just... &quot;he was an abusive bastard&quot; is the   catchy headline. And he'd just show up, even after... you know the feeling that   you get when your ex is constantly ruining every part of your life, and it just   doesn't stop?"
XANDER,<br>  Yes.
NANCY,<br>  And you get so tired of feeling helpless that all you can do is just wish that   it would stop?
XANDER,<br>  Wish?
Cut to:,"</p><p><b>37INT. BRONZE NIGHT CLUB - NIGHT<br>  Anya, stirring her mixed drink, is sharing a table with a young woman she met   at the club.</b>"
YOUNG WOMAN<br>,"And it's not the fact that he cheated, it's the way he cheated, you know?   I mean, we could have talked. I could have handled it."
ANYA,"<br>  Uh-huh. Uh-huh, I get it. Go on."
YOUNG WOMAN,"<br>  You know what he is? He's spineless. Yeah, that's it. He's&#151;he's like this spineless   little pig. And you know what I wish?"
ANYA,"<br>  God, do I want to."
Fade to black.,</p><h3>ACT III.</h3>  <p><b>38INT. BRONZE NIGHT CLUB - NIGHT<br>    Resume.</b>
ANYA<br>,You were saying...
YOUNG WOMAN,"<br>  Um, I want more quesadillas."
ANYA,<br>  Before that.
YOUNG WOMAN,<br>  A margarita.
ANYA,<br>  After that.
YOUNG WOMAN,"<br>  Oh, yeah. God, my boyfriend's spineless, and he should just&#151;you know, he should   just be spineless for real."
ANYA,<br>  No spine. Got it. I can do that.
YOUNG WOMAN,<br>  What do you mean?
ANYA,"<br>  See, honey, what I'm driving us towards here is sometimes, don't you just wish   that&#151; Oh, penis!"
XANDER,<br>  (to Nancy) Is this the one you talked to?
ANYA,"<br>  (to young woman) I tell you what&#151;why don't we put a pin in it? Why don't you   get yourself a drink, and we'll pick it up in a few, OK?"
ANYA,"<br>  You guys, I am working here."
BUFFY,<br>  We noticed.
SPIKE,<br>  That's why we're here.
XANDER,<br>  Riiiight. Did you turn this nice lady's ex into a giant worm-monster?
ANYA,<br>  (laughs) Yes.
NANCY,<br>  No way. Are you saying that thing was Ronnie?
ANYA,"<br>  You wish it, I dish it. I thought we were clear on this. I didn't think you   were going to go all narc on me."
BUFFY,<br>  You wished your ex was a worm?
NANCY,"<br>  Well, we were just talking."
XANDER,<br>  Anya has a way of making things happen.
ANYA,<br>  I had a quota; the guy had it coming. What's the big?
NANCY,<br>  I think I'm gonna be sick.
BUFFY,"<br>  Anya, that thing you created burst through solid pavement and ate her dog."
ANYA,"<br>  (squeaks) Ooh, puppy!"
XANDER,"<br>  Wait, that gets your sad noise? People's lives are in danger, and you give it   up for the Yorkie?"
ANYA,"<br>  You never understood me, Xander."
NANCY,"<br>  Xander, who is this woman?"
XANDER,"<br>  Anya, she's, um, Anya. My ex."
NANCY,<br>  Oh.
ANYA,"<br>  Hey, nobody's bragging here."
SPIKE,"<br>  Ah, ah, ah..."
ANYA,"<br>  Hey, hands off the merchandise. Spike, you don't get to go there again."
SPIKE,<br>  Please. I've already forgotten about our little time together.
NANCY,<br>  I thought you were Xander's ex-girlfriend.
ANYA,<br>  I am.
NANCY,<br>  But you and Spike...
ANYA,<br>  Had a thing.
SPIKE,<br>  Didn't last.
NANCY,<br>  But weren't you Buffy&#151;
SPIKE,<br>  Briefly.
BUFFY,<br>  Never serious.
NANCY,<br>  Is there anyone here that hasn't slept together?
ANYA,"<br>  Look, at least we're all bipeds, which is more than I can say for Ronnie, the   worm boy."
BUFFY,"<br>  OK, guys, can we focus here for just a second? Anya, this is Ronnie. OK? He   wasn't a worm. (gestures three inches with her thumb and forefinger) Worms are   like this big. (gesturing with her hands apart) This thing was like &#151;"
SPIKE,<br>  Sluggoth demon. Am I right?
ANYA,"<br>  (sighs, rolls eyes) Maybe."
NANCY,"<br>  Wait, I didn't wish for that. I mean, I don't even know what this whatchamacallit   demon thing is."
