character,dialogue
DEMON,<font color=#0000cc>She's not even half the girl she-</font> [looks down at his wound] <font color=#0000cc>ow.</font>
BUFFY,
HANDSOME GUY,
BUFFY,
BUFFY,
BUFFY,<font color=#0000cc>Aliiiiiive.</font>
GILES,"(O.S.) Good morning, Buffy!"
WILLOW,"Oh, hey, did Dawn get off to school all right?"
BUFFY,"(distracted) What? Oh, uh, yeah. I think so."
XANDER,Respect the cruller. And tame the donut!
ANYA,"That's still funny, sweetie."
BUFFY,"So, uh, no research? Nothing going on? Monsters or whatnot?"
BUFFY,"Good! Good. (awkwardly) Uh, so, did anybody ... uh ... last night, you know, did anybody, um ... burst into song?"
XANDER,Merciful Zeus!
WILLOW,We thought it was just us!
GILES,"Well, I sang but I had my guitar at the hotel..."
TARA,It was bizarre. We were talking and then it was like-
BUFFY,Like you were in a musical!
TARA,Yeah!
GILES,That would explain the huge backing orchestra I couldn't see and the synchronized dancing from the room service chaps.
WILLOW,We did a whole duet about dish washing.
ANYA,"And we were arguing and, and then everything rhymed and there were harmonies and the dance with coconuts."
WILLOW,There was an entire verse about the cous-cous.
XANDER,It was very disturbing.
GILES,(to Buffy) What did you sing about?
BUFFY,(pauses) I don't remember. But i-it seemed perfectly normal.
XANDER,"But disturbing. And not the natural order of things, and do you think it'll happen again?"
GILES,I don't know. I should look into it.
WILLOW,With the books.
TARA,Do we have any books on this?
XANDER,"Well, we just gotta break it down. Look at the factors before it happens again. Because I for one-"
Song,"""I've Got A Theory"""
GILES,
WILLOW,
XANDER,
ANYA/TARA/WILLOW/XANDER,
XANDER,[jumps up]
ANYA,<font color=#0000cc>I've got a theory! It could be bunnies!</font>
TARA,<font color=#0000cc>I've got a-</font>
ANYA,(shrieking a la Alanis Morissette)
ANYA,(back to original melody)
WILLOW,(quickly sits down beside Giles and opens a book)
WILLOW/GILES,
BUFFY,<font color=#0000cc>I've got a theory. It doesn't matter.</font>
BUFFY,
ALL EXCEPT GILES,
ALL,
</font>BUFFY,
ALL,<font color=#0000cc>What can't we face if we're together?
</font>GILES,(descant) <font color=#0000cc>What can't we face...
</font>ALL,<font color=#0000cc>What's in this place that we can't weather?
</font>GILES,<font color=#0000cc>...if we're together...
</font>ALL,<font color=#0000cc>There's nothing we can't face.
</font>ANYA,(sits) <font color=#0000cc>Except for bunnies.</font>
XANDER,"(sits) See, okay, that was disturbing."
WILLOW,(sits) I thought it was neat.
BUFFY,So what is it? What's causing it?
GILES,I thought it didn't matter.
BUFFY,"Well, I'm not exactly quaking in my stylish yet affordable boots, but there's definitely something unnatural going on here. And that doesn't usually lead to hugs and puppies."
ANYA,"Well, is it just us? I mean, is it only happening to us? (Buffy turns away) 'Cause that would probably mean a spell or-"
DAVID,(sings) <font color=#0000cc>They got ... the mustard ... out!</font>
CROWD,(sings) <font color=#0000cc>They got the mustard out!</font>
BUFFY,It's not just us.
DAWN,Oh my god. You will never believe what happened at school today.
BUFFY,Everybody started singing and dancing?
DAWN,I gave birth to a pterodactyl.
ANYA,"Oh my god, did it sing?"
DAWN,"So, you guys too, huh? (walks closer)"
XANDER,So what'd you guys sing about?
DAWN,(sighs) Math.
TARA,"(loudly) Tha-That's right! The, the volume. The text."
GILES,What text?
WILLOW,"The volume-y text. You know? The, the (mumbles) report."
XANDER,The what now?
TARA,"Oh, there's just a few volumes back at the house that deal with mystical chants, bacchanals."
TARA,It might be relevant.
WILLOW,"Yeah, we could, um-"
GILES,"Well, I'm a hair's breadth from investigating bunnies at the moment, so I'm open to anything."
WILLOW,"Great, we'll, uh, go check it out and uh, we'll give you a call."
TARA,"Yeah, this could blow the whole thing wide open."
TARA,Do we have any books at all at home?
WILLOW,"Well, who wants to be cooped up on a day like this? The sun is shining, there's songs going on..."
WILLOW,...those guys are checking you out.
TARA,What? (turns to look) Wh-What are they looking at?
WILLOW,"The hotness of you, doofus."
TARA,Those boys really thought I was hot? (looks back at them again)
WILLOW,Entirely.
TARA,Oh my god. I'm cured! I want the boys!
WILLOW,Do I have to fight to keep you? 'Cause I'm not large with the butch.
TARA,I'm just ... not used to that. They-they were really looking at me?
WILLOW,(fondly) And you can't imagine what they see in you.
TARA,I know exactly what they see in me. You.
Song,"""I'm Under Your Spell"""
TARA,(verse one)
TARA,(verse two)
TARA,
TARA,
TARA,
TARA,
</font>SUNBATHERS,
TARA,
TARA,
XANDER,I bet they're not even working.
BUFFY,Who now?
XANDER,"Willow and Tara. You see the way they were with each other? The get-a-roominess to them? I bet they're- (glances at Dawn, catches himself) Singing. They're probably singing right now."
GILES,I'm sure Willow and Tara are making every effort.
XANDER,"Oh, yeah."
BUFFY,Xander.
DAWN,"Buffy, it's okay. I do know about this stuff. Besides, it's all kinda romantic."
BUFFY/XANDER,No it's not!
DAWN,"Come on! Songs, dancing around. What's gonna be wrong with that?"
SWEET,That's entertainment.
XANDER VOICEOVER,"You want some breakfast, baby?"
ANYA,You don't have to go to work?
XANDER,"Nah, I shut the crew down for the day. My guys start dancing around me, I don't know if I can deal. It's a flab thing. So, waffles?"
ANYA,Will you still make me waffles when we're married?
XANDER,"No, I'll only make them for myself, but by California law, you will own half of them. (kisses her) Hey, how about omelettes? I could do an omelette. I've almost got that-"
Song,"""I'll Never Tell"""
ANYA,
XANDER,
XANDER,
</font>BOTH,
ANYA,
</font>XANDER,
ANYA,
</font>XANDER,[opens the fridge]
ANYA,
</font>XANDER,
</font>ANYA,
BOTH,
</font>XANDER,
</font>ANYA,
</font>XANDER,
</font>BOTH,[giving each other fake smiles]
Xander opens the newspaper. The headline on the front page reads,"<code>MAYHEM CAUSED. MONSTERS CERTAINLY NOT INVOLVED, OFFICIALS SAY.</code>"
ANYA,
ANYA,
</font>XANDER,
ANYA,(spoken) Look at me! I'm dancing crazy!
BOTH,
</font>XANDER,
</font>ANYA,
</font>XANDER,
ANYA,
</font>XANDER,
</font>ANYA,
</font>XANDER,
</font>ANYA,
BOTH,
XANDER,
</font>ANYA,
XANDER,
</font>ANYA,
XANDER,
</font>ANYA,
</font>XANDER,
</font>BOTH,
XANDER,
</font>ANYA,
</font>XANDER,
</font>BOTH,
XANDER,It's a nightmare.
ANYA,It has to be stopped.
XANDER,It's a plague. It's like a nightmare about a plague.
ANYA,It was like we were being watched.
XANDER,"It's like, I didn't wanna be saying things-"
ANYA,Like there was a wall missing-
XANDER,-but they just kept pouring out.
ANYA,-in our apartment.
XANDER,And they rhymed and they were mean and
ANYA,Like there were only three walls and not a fourth wall and
XANDER,My eyes are not beady!
ANYA,My toes are not hairy!
XANDER,"Giles, you've got to stop it."
GILES,"Well, I am looking into some leads, and I-"
ANYA,"It's just, clearly our number is a retro pastiche that's never going to be a breakaway pop hit."
XANDER,"Work with me, British man. Give me an axe and show me where to point it."
GILES,"Well now, Xander, it's not quite that simple. But I have learned about some disturbing things. Basically-"
MARTI,
XANDER,As in burnt up? Somebody set people on fire? That's nuts!
ANYA,I don't know. One more verse of our little ditty and I would've been looking for a gas can.
GILES,"Well, clearly emotions are running high. (We see people in background dancing together) But as far as I can tell these people burnt up from the inside, spontaneously combusted. (Three street sweeper men in background dancing with brooms) I've only seen the one. I was able to examine the body while the police were taking witness arias."
"XANDER: Okay, but we're sure that the things are related","the singing and dancing, and burning and dying."
GILES,"We're not sure of much. Buffy's looking for leads at the local demon haunts, at least ... in theory she is, but ... she doesn't seem to-"
XANDER,She's easing back into it. We pulled her out of an untold hell dimension. Ergo the weirdness. The important thing is to be there for her.
GILES,"(shakes head) I'm helping her as much as I can, but, uh..."
SPIKE,The sun sets and she appears. (climbs up the rest of the way) Come to serenade me?
BUFFY,So you know what's going on.
SPIKE,"Well, I've seen some damn funny things in the last two days. A 600 pound Chirago demon making like Yma Sumac, that one will stay with you. I remain immune, happy to say. (holds up a bottle of whiskey) Drink?"
BUFFY,A world of no. (sits) So any idea what's causing this?
SPIKE,(disappointed) Oh. So that's all. You've just come to pump me for information.
BUFFY,"What else would I wanna pump you for? (cringes) I really just said that, didn't I?"
SPIKE,"Yeah, well ... don't wanna bore you with the small talk."
SPIKE,Don't know a thing.
BUFFY,(frowns) What's up? You're all bad moody.
SPIKE,Nothing. Glad you could stop by.
SPIKE,(defensive) It's nothing.
BUFFY,What?
Song,"""Rest In Peace"""
SPIKE,
SPIKE,
SPIKE,(refrain)
SPIKE,(verse four)
SPIKE,(bridge)
SPIKE,(refrain)
SPIKE,
SPIKE,
SPIKE,
SPIKE,(spoken) So ... you're not staying then?
TARA,Lotta homework?
DAWN,"Ah, math. It seemed cool when we were singing about it."
TARA,"(smiles) Willow said they have a lead on the whole musical extravaganza evil. This demon that can be summoned, some sort of Lord of the Dance. (grins) Oh, but not the scary one. Just a demon."
DAWN,Um ... do they know who summoned it?
TARA,They don't even know its name yet. But Willow will find out. She's the brainy type. (smiles)
DAWN,Hm. (smiles at Tara) I'm glad you guys made up.
TARA,What?
DAWN,That fight you guys had about magic and stuff? It gives me belly rumblings when you guys fight.
TARA,"(confused) Dawn, Willow and I never fought about-"
DAWN,It's okay. It's just ... you guys are so great together. I just hate it when you-
DAWN,But that was the only fight I've seen you guys have anyway. But I'm still glad it's over.
TARA,"(staring at the herb) Dawn, I, um ... there's something I need at the shop. Will you be okay for a little while?"
DAWN,Yes. The fifteen-year-old can spend a half an hour alone in her locked house.
TARA,I-I won't be gone long.
DAWN,(sings) <font color=#0000cc>Does anybody even notice? Does anybody even care?</font>
Song,"""That's What It's All About."""
SWEET,
SWEET,
SWEET,<font color=#0000cc>...great big smile.</font>
SWEET,
SWEET,
SWEET,"<font color=#0000cc>'Cause I know ... what you feel, girl.</font>"
SWEET,"<font color=#0000cc>I know just what you feel, girl.</font>"
DAWN,"(spoken, nervous) So ... you're like a good demon? Bringing the fun in?"
SWEET,
SWEET,
SWEET,
DAWN,
</font>SWEET,
DAWN,
</font>SWEET,[jumps back onto the floor]
</font>DAWN,
</font>SWEET,[dancing around her]
</font>DAWN,
SWEET,(spoken) The Slayer?
DAWN,"(nods, nervously) Yuh-huh."
SWEET,"(chuckles, turns to minions) Find her. Tell her ... tell her everything. (Dawn looks nervous) Just get her here. I want to see the Slayer burn."
SWEET,(sings) <font color=#0000cc>Now we're partying. That's what it's all about.</font>
GILES,Good. Good.
BUFFY,"I feel like I should ... bow, or ... have honor or something."
GILES,"It may seem hokey, but we need to work on precision and concentration as much as power. (goes to put the wood down) We're still not sure what we're facing."
BUFFY,"(puts one leg up on the horse, stretches) Oh, you'll figure it out. I'm just worried this whole session's gonna turn into some training montage from an 80's movie."
GILES,"Ah. Well, if we hear any inspirational power chords, we'll just lie down until they go away. (picks up a towel) Anyway, I don't think we need to work that much on your strength."
BUFFY,"Yeah, I'm pretty spry for a corpse. (doing a handstand on the horse)"
GILES,(pauses) Have you spoken to Dawn about that incident at Halloween?
BUFFY,Oh. I thought you took care of that. (stretching her arms)
GILES,(softly) Right.
BUFFY,(oblivious) What would I do without you?
BUFFY,Okay. I'm ready.
Song,"""Standing In The Way"""
GILES,
GILES,
GILES,"<font color=#0000cc>The cries around you, you don't hear at all</font>"
GILES,<font color=#0000cc>'Cause you know I'm here to take that call</font>
GILES,
GILES,<font color=#0000cc>I'm just standing ... in the way.</font>
BUFFY,(spoken) Did you just say something?
Song,"""Wish I Could Stay"""
TARA,(same melody from her previous song)
GILES,"<font color=#0000cc>Believe me, I don't wanna go"
</font>GILES/TARA,<font color=#0000cc>And it'll grieve me 'cause I love you so
GILES/TARA,<font color=#0000cc>But we both know</font>
GILES/TARA,
GILES/TARA,
SPIKE,Lookie lookie what I found.
TARA,Is-is this the demon guy?
WILLOW,(happily) Tara!
SPIKE,"Works for him. Has a nice little story for the Slayer, don't you? Come on, then. (shoves the minion forward) Sing."
MINION,My master has the Slayer's sister hostage at the Bronze because she summoned him and at midnight he's going to take her to the underworld to be his queen.
GILES,What does he want?
MINION,(indicates Buffy) Her.
SPIKE,"(scoffs) If that's all you've got to say, then-"
SPIKE,(surprised) Strong. Someday he'll be a real boy.
BUFFY,So. Dawn's in trouble. Must be Tuesday.
TARA,I-I just left her for a few minutes.
BUFFY,"Oh, it's not your fault. So what's the plan?"
XANDER,"Plan, schman. Let's mount up."
GILES,No.
ANYA,"Uh, Dawn may have had the wrong idea in summoning this creature, but ... I've seen some of these underworld child bride deals and, and they never end well. Well, maybe once."
WILLOW,We're not just gonna stay here.
GILES,Yes we are. (looks intently at Buffy) Buffy's going alone.
SPIKE,(disgusted laugh) Gah! Don't be a stupid git. There is no-
GILES,"If I want your opinion, Spike, I'll- (pauses to consider) I'll never want your opinion."
WILLOW,A little confusion spell could-
TARA,"No! (Willow looks surprised) I mean, I don't think it'll help."
SPIKE,"(to Buffy) Look, forget them, Slayer. I've got your back."
BUFFY,I thought you wanted me to stay away from you. Isn't that what you sang?
XANDER,Spike sing a widdle song?
ANYA,Would you say it was a breakaway pop hit or more of a book number?
XANDER,"Let it go, sweetie."
SPIKE,"(to Buffy, angrily) Fine. I hope you dance till you burn. You and the little bit."
BUFFY,You're really not coming.
GILES,"(walks up to her) It's up to you, Buffy."
BUFFY,(upset) What do you expect me to do?
GILES,Your best.
Song,"""Walk Through The Fire"""
BUFFY,(verse one)
BUFFY,(verse two)
SPIKE,(verse three)
SWEET,(refrain)
</font>SWEET,
</font>SPIKE,
</font>SPIKE/SWEET,
SPIKE/SWEET,
GILES,(bridge)
</font>XANDER,
</font>ANYA,
ANYA/GILES/TARA/WILLOW/XANDER,(refrain)
<table border=0><tr><td>BUFFY:<td><td>TARA,"(descant)<tr><td valign=top><font color=#0000cc>So one by one, they turn from me"
<table border=0><tr><td><td>SWEET:<td>BUFFY:<tr><td>ANYA,<font color=#0000cc>She came from the grave much graver
</font>SPIKE,"<font color=#0000cc>First he'll kill her, then I'll save her"
</font>TARA,<font color=#0000cc>Everything is turning out so dark
</font>SPIKE,"<font color=#0000cc>No, I'll save her, then I'll kill her"
</font>WILLOW,<font color=#0000cc>I think this line's mostly filler
</font>GILES,<font color=#0000cc>What's it gonna take to strike a spark?</font><td valign=top><font color=#0000cc>So one by one they turn to me
<table border=0><tr><td>BUFFY:<td><td>SWEET,<tr><td><font color=#0000cc>These endless days are finally ending in a blaze</font><td><td><font color=#0000cc>She will come to me.</font></table>
"BUFFY, ANYA, GILES, SPIKE, TARA, WILLOW, XANDER",
SWEET,I love a good entrance.
BUFFY,How are you with death scenes?
BUFFY,You got a name?
SWEET,I've got a hundred.
BUFFY,"Well, I ought to know what to call you if you're gonna be my brother-in-law."
DAWN,"Buffy, I swear I didn't do it."
BUFFY,Don't worry. You're not going anywhere. (Sweet looks at her) I am.
DAWN,"What? (Sweet looks interested, sits forward)"
BUFFY,(to Sweet) Deal's this. I can't kill you? You take me to Hellsville in her place.
SWEET,(scoffs) What if I kill you?
BUFFY,(deadpan) Trust me. Won't help.
SWEET,"Hm, that's gloomy!"
BUFFY,That's life.
SWEET,"(chuckles) Come now, is that really what you feel? Isn't life a miraculous thing?"
BUFFY,I think you already know.
Song,"""Life"""
BUFFY,"(verse one, ballad-like melody)"
BUFFY,
BUFFY,<font color=#0000cc>To be like other girls.</font>
BUFFY,
GILES,"(spoken) She needs backup. Anya, Tara."
BUFFY,<font color=#0000cc>Don't give me songs.
BUFFY,
</font>ANYA/TARA,
</font>BUFFY,
</font>ANYA/TARA,
BUFFY,(verse two)
BUFFY,
BUFFY,
BUFFY,"(verse three, new melody)"
SPIKE,"(verse four, same melody as verse three)"
DAWN,(spoken) The hardest thing in this world ... is to live in it.
SWEET,Now that was a show-stopping number. (Buffy and Spike turning to look at him) Not quite the fireworks that I was looking for.
WILLOW,Get out of here.
SWEET,"Mm, I smell power. (stands) I guess the little missus and I should be on our way. (Dawn backing away from him in fear, sitting back down)"
GILES,That's never going to happen.
SWEET,(chuckling) I don't make the rules. She summoned me.
DAWN,(to Sweet) I so did not. (to others) He keeps saying that.
SWEET,"You have my talisman on, sweet thing."
DAWN,"(very nervous) Oh, but, no, I, I, um, uh, this, at, at the Magic Box, on the floor, I was, I was cleaning, and I ... forgot ... but ... I didn't summon anything."
SWEET,"Well now, that's a twist."
GILES,If it was in the shop ... then one of us probably...
ANYA,Xander?!
XANDER,"Well, I didn't know what was gonna happen! I just thought there were gonna be dances and songs. (to Anya) I just wanted to make sure we'd... we'd work out. (nervous smile) Get a happy ending."
SWEET,(chuckling) I think everything worked out just fine.
XANDER,Does this mean that I have to... (gulp) be your queen? (Anya looks anxious)
SWEET,It's tempting. (Xander looking apprehensive) But I think we'll waive that clause just this once.
SWEET,Big smiles everyone! You beat the bad guy.
Song,"""See You In Hell"""
SWEET,(same tune as his first number)
SWEET,<font color=#0000cc>...in heeeeeeell!</font>
Song,"""Where Do We Go From Here?"""
DAWN,
BUFFY/SPIKE,
</font>GILES,
</font>GILES/TARA,
</font>ANYA/XANDER,
ALL,
GILES,
</font>ALL,
SPIKE,(spoken) Bugger this.
ALL,
ALL,(faintly) <font color=#0000cc>we can tell the end is near.</font>
BUFFY,(spoken) Hey.
ALL,(faintly) <font color=#0000cc>Where do we go from here?</font>
SPIKE,(spoken) You should go back inside. Finish the big group sing. Get your kum-ba-yayas out.
BUFFY,I don't want to.
SPIKE,"(sighs) The day you suss out what you do want, there'll probably be a parade. Seventy-six bloody trombones."
BUFFY,Spike...
SPIKE,"Look, you don't have to say anything."
BUFFY,(sings) <font color=#0000cc>I touch the fire and it freezes me.</font>
SPIKE,(sings) <font color=#0000cc>I died...</font>
<Table border=0><tr><td>BUFFY:<td><td>SPIKE,<tr><td><font color=#0000cc>I look into it and it's black
ALL,(singing) <font color=#0000cc>Where do we go from here?</font>
