character,dialogue
Buffy,"""maybe more like a featured role"""
Riley,"""romantically?"""
Buffy,"""I'm not saying a word."""
Riley,"""So what have you got going on {{for tonight}}?"""
Buffy,"""Oh Patrolling"""
Riley,"""Patrolling?"""
Buffy,"""Eh, Petroleum"""
Riley,"""Petroleum?"""
Buffy,"""uh huh"""
Riley,"""Tonight you have crude oil"""
Buffy,"""{{and}} homework. What about you?"""
Riley,"""Oh you know grading papers."""
Buffy,"""Ah, that'll be fun."""
Riley,"""Not petroleum fun but it passes the time."""
Buffy,"""So I uh..."""
Riley,"""Yeah... (exhales)"""
Riley,"""I guess I won't see you until..."""
Buffy,"""Yeah..."""
Buffy,"""What papers?"""
Riley,"(confused) ""Papers?"""
Buffy,"""Um, grading, what papers? We only have the final."""
Riley,"""Oh, yeah. Um, no, I... Late, Late papers {{I gotta look at}}"""
Buffy,"""Oh. Ok.  Neat."""
Riley,"""So..."""
Buffy,"""Class."""
Riley,"""I'll see you then."""
Buffy,"""Yeah."""
Buffy,"(petulantly) ""Fortune favors the brave."""
Giles,""" Can't even shout Can't even cry. The gentlemen are coming by. Um, it sounds vaguely familiar. You're sure it's - nothing you heard when you were a child?"""
Giles,"""Oh alright.  Nothing else?"""
Giles,"""Well i-it could definitely be one of your prophetic dreams or it could just be the eternal mystery that is your brain. But I-I'll check it out and um, I'll let you know if I find something."""
Gile,"s ""Alright. Bye bye."""
Giles,"""Have you heard of a group called the gentlemen?"""
Spike,"""Group of what?"""
Giles,"""The gentlemen."""
Spike,"""Dunno."""
Giles,"""You certain?"""
Spike,"""No. We're out of wheat-a-bits."""
Giles,"""We are out of wheat-a-bits because you ate it all - again."""
Spike,"""Get some more."""
Giles,"""I thought vampires were supposed to eat blood."""
Spike,"""Yep. Well sometimes I like to crumble up the wheat-a-bits in the blood - give it a little texture."""
Giles,""" Since the picture you just painted means I will never touch food of any kind again you'll just have to pick it up yourself."""
Spike,"""Sissy."""
Xander,"""I don't get what this is coming from."""
Anya,"""well, what am I supposed to think?"""
Xander,"""Well, How could you say I'm using you?"""
Anya,"""You don't care about what I think you don't ask about my day"""
Xander,"""You really did turn into a real girl didn't you?"""
Anya,"""See! You make jokes during my pain. You don't care about me at all"""
Xander,"""I care about you."""
Anya,"""How much?"""
Anya,"""What do I mean to you?"""
Xander,"""I... we, you know we spend... we'll talk about it later"""
Anya,"""Well I think we should talk about it now."""
Giles,"""Thank you for knocking."""
Xander,"""if you don't know how I feel about"""
Anya,"""I don't.  This isn't a relationship you don't need me, all you care about is lots of orgasms."""
Xander,"""ok... remember how we talked about private conversations and how they're less private when they're in front of my friends"""
Spike,"""Oh, we're not your friends.  Go on."""
Giles,"""please don't"""
Anya,"""this is important"""
Giles,"""but why is it here?"""
Xander,"""mom said you wanted me to swing by"""
Giles,"""Oh, oh yes, well I meant uh after sunset"""
Giles,"""um I need you to take Spike for a few days"""
Xander,""" What?"""
Spike,"""What?"""
Anya,"""What?"""
Spike,"""I'm not staying with him!"""
Giles,"""I have a friend who's coming to town and I'd like us to be alone."""
Anya,"""oh you mean an orgasm friend?"""
Giles,"""Yes that's exactly the most appalling thing you could have said"""
Xander,""" he's not roaming around - he stays with me he's gonna get tied up again."""
Anya,""" What about us, our romantic evening?"""
Spike,"""I'm not having these two shag while I'm tied to a chair three feet away"""
Xander,"""That's not exactly one of my fantasies either."""
Anya,"""so you're blowing off our evening because {unintelligible}"""
Spike,"""{unintelligible}"""
Xander,"""I don't want him to come {{either}} {unintelligible}"""
Wicca1,"""We come together, daughters of Gaia, sisters to the moon we walk with the darkness the wolf at our side through the waterfall of power to the blackest heart of eternity. I think we should have a bake sale."""
Wicca2,"""I don't know"""
Wicca1,"""you guys like a bake sale right? I mean we need money for the dance recital and You know I do an empowering lemon bundt"""
Wicca2,"""The most important thing is the Gaian newsletter we need to get the message of blessing out to the sisters. Also who left their scented candles dripping all over my women power shrine?"""
Willow,"""""Well, this is good.  I mean, this is all fun ya know, but there's also other stuff that we might show an interest in, as a wicca group."""
Wicca1,"(hesistantly) ""like what?"""
Willow,"""Well, There's the wacky notion of spells, you know conjuring, transmutation"""
wicca2,"""Oh yeah, then we could all get on our broomsticks and fly around on our broomsticks"""
wicca1,"""You know certain stereotypes are not very empowering."""
3,"(sitting on floor) ""I think that"
wicca2,"""one person's energy can suck the power from an entire circle. no offense"""
3,""" Well, maybe we could uh."""
wicca2,"""Yeah, Tara.  Guys.. quiet."""
wicca2,"""do you have a suggestion?"""
wicca2,"""Ok, let's talk about the theme for the bacchanal."""
Buffy,"""So not stellar, hunh?"""
Willow,""" talk all talk Blah blah Gaia Blah blah moon {{menstrual}} lifeforce power thingy you know after a couple of sessions I was hoping we would get into something real but """
Buffy,"""No actual witches in your witch group"""
Willow,"""No, bunch of wanna blessed bees. you know nowadays every girl with a {{Henna}} tattoo and a spice rack thinks she's a sister to the dark ones"""
Buffy,"""{{Will}} I'm sorry it was a bust. I know you were looking to go farther in that department"""
Willow,"""I'd just like to float something bigger than a pencil someday. hey how's with you and riley You two seemed pretty snugly after class"""
Buffy,"""see above re: talk all talk"""
Willow,"""Do I have to tie you two together?"""
Buffy,"""We almost, but..."""
Willow,"""Well, get with it - I need my vicarious smoochies."""
Buffy,"""I get nervous and I start babbling and he starts babbling and it's a babblefest.Plus, everytime we talk I have to lie. The slayer thing comes up one way or another. I wish could just come clean."""
Forrest,"""Well you can't"""
Riley,"""Yeah, I know I can't, but it bugs me this time."""
Forrest,"""This is the burden we bear, brother. We have a gig that would inevitably cause any girl living to think we are cool upon cool. Yet we must Clark Kent our way through the dating scene never to use our unfair advantage."""
Forrest,"""Thank God we're pretty."""
Riley,"""But its just... Buffy's special"""
Forrest,"""You think she's special. Wow.  The first 486 times you told me it didn't register but now I 'see' that you think she's special."""
Riley,"""See, you're naturally inclined to talk too much I don't have that"""
Forrest,"""{{Then get with the kissing}}"""
Riley,"""Riley Finn"""
Elevator,"""initiative vocal code match complete"""
Spike,"""{dunna} see why I have to be tied up"""
Xander,"""It's just while I'm sleeping"""
Spike,""" Like I'd bite you anyway"""
Xander,"""oh you would"""
Spike,""" not bloody likely"""
Xander,"""I happen to be very biteable pal.  I'm moist and delicious."""
Spike,""" alright, yeah fine you're a {nummy} treat."""
Xander,"""and don't you forget it"""
Spike,"""Xander don't you care about me."""
Xander,"""Shut up!"""
Spike,"""We never talk."""
Xander,"""Shut up!"""
Spike,""" Xaaannnder."""
Xander,"""Shut up!"""
Giles,"""Olivia!"""
Olivia,"""Sorry I'm so late {{the}} flight was a horror."""
Giles,""" {{oh no}} bad weather?"""
Olivia,"""{{Baseball}} movie."""
Giles,"(amused) ""Oh.. so sorry"""
Olivia,"""Yeah. That's enough small talk, don't you think?"""
1,00 am.  Interior of the clocktower.
Buffy,--good morning--
Willow,--hey--
Buffy,--good morn--
Buffy,--good--
Buffy,--Will can you hear me--
Willow,--no I've  gone gone deaf--
Buffy,--no I don't think so.  we can't speak.--
Willow,--{{yells}}--
Xander,--what's going on--
Spike,--{{unreadable}}--
Xander,--You you did this to me.--
Xander,--I can't talk--
Xander,--{{unreadable}}--
Elevator,"""Retinal scan accepted"""
pad,"""It's all over town"""
Elevator,"""vocal code not accepted"""
Elevator,"""please state your name for vocal identification"""
Elevator,"""vocal code not accepted"""
Elevator,"""Unauthorized beings will be considered hostile"""
Elevator,"""please commence vocal identification in the next"
Elevator,"""Override code incorrect"""
Elevator,"""""Lethal countermeasures engaged."""
15,1
Buffy,--anything--
written,"""Keep researching.  I should be in town tonight."""
writes,"""What is happening"""
1,50 am according to the clock tower.
2,35 am.  He heads toward it.
Tara,--help--
Tara,--help--
Xander,-- --
Spike,--no--
Anya,--{{I'm ok/alright}}--
Spike,--{{unreadable}}--
Anya,-- you wanna go {{someplace}} and --
Willow,"""You were there looking for me?"""
Tara,"""I thought maybe we could do a spell - make people talk again. I'd seen you in the group, the wicca group you were... you were different than them.  I mean they didn't seem to know..."""
Willow,"""What they were talking about."""
Tara,"""I think if they saw a witch they would run the other way."""
Willow,"""How long have you been practicing?"""
Tara,"""Always, I mean, since I um, was little... my, my mom used to, She um, she had a lot of power, like you."""
Willow,"""Oh I'm not {{li}}.. I don't have much in the way of power."""
Willow,"""Really, I mean most of my potions come out soup. Besides... spells going awry, friends in danger... I'm definitely nothing special."""
Tara,"""No, you are."""
Giles,"""So would you say this was, uh, your best visit ever."""
Olivia,"""All the time you used to talk to me about witchcraft and"
Giles,"""Oh I was. I was also right."""
Olivia,"""So everything you told me was true."""
Giles,"""Well no, um, I wasn't actually one of the original members of Pink Floyd. But the monster stuff, yes."""
Olivia,"""Scary."""
Giles,"""Too scary?"""
Olivia,"""I don't know."""
scene,Buffy's room
Riley,"""Hi."""
Buffy,"""Hi."""
Riley,"""Well, I guess we have to talk."""
Buffy,"""I guess we do."""
