character,dialogue
DOCTOR,"The Slayer, right, but that's   only one level. She's also created an intricate latticework to support her   primary delusion. In her mind, she's the central figure in a fantastic world   beyond imagination. (Buffy staring into the distance, frowning) She's   surrounded herself with friends, most with their own superpowers ... who are   as real to her as you or me. More so, unfortunately. Together they face ...   grand overblown conflicts against an assortment of monsters both imaginary and   rooted in actual myth. Every time we think we're getting through to her, more   fanciful enemies magically appear-"
BUFFY,(suddenly realizing) How did I   miss-
DOCTOR,and she's-
BUFFY,"Warren and Jonathan, they did this to   me!"
DOCTOR,"Buffy, it's all right. They can't hurt you here. You're with your   family."
BUFFY,(tearful) Dawn?
HANK,"(to doctor) That's the sister,   right?"
DOCTOR,"A magical key. Buffy inserted Dawn into her delusion,   actually rewriting the entire history of it to accommodate a need for a   familial bond. (to Buffy) Buffy, but that created inconsistencies, didn't it?   (Buffy staring at him) Your sister, your friends, all of those people you   created in Sunnydale, they aren't as comforting as they once were. Are they?   They're coming apart."
JOYCE,"Buffy, listen to what the doctor's saying, it's   important."
DOCTOR,"Buffy, you used to create these grand villains to battle   against, and now what is it? Just ordinary students you went to high school   with. (Buffy staring at him) No gods or monsters ... just three pathetic   little men ... who like playing with toys."
WARREN,"Dude, that poison has got her drooling like a, some kind   of-"
JONATHAN,(upset) Where have you guys been?
WARREN,Uh ... picking up some stuff. (continues down the   stairs)
ANDREW,(follows Warren) And checking out Buffy on the van's remote   surveillance.
WARREN,Andrew's demon pet has done some number on the slayer. Got her   tripping like a Ken Russell film festival.
JONATHAN,"Well, what kind of stuff?"
WARREN,What?
JONATHAN,The   packages. What's in them?
WARREN,"Well, what do you think, Spanky, you   think we're plotting against you?"
JONATHAN,Better not be. (Andrew rolling   his eyes)
WARREN,"It's just stuff, big man. All right, you'll be in the   know just as soon as you stop being all freakazoid."
WARREN,"Ah, now, there's the vault."
ANDREW,I still say we're gonna need   eight other guys to pull this off.
WARREN,I never should have let you see   that movie.
WARREN,"Wha, uh, where you going? (jumps up to follow   Jonathan)"
JONATHAN,Out. Getting stuff I need.
WARREN,"You know, I don't   really think that's such a good idea."
JONATHAN,Why not?
WARREN,"(pauses) Well, it's... (puts arm around Jonathan's shoulders, sighs) It's just   not safe out there ... alone. (leading Jonathan away from the stairs) You saw   how close the slayer got. (Jonathan looking unconvinced) Look, we're, we're a   team. Something happens to you, it happens to all of us. Right? (Andrew   watching anxiously) Look, I know, I know you're antsy, we all are, but you   see, things, they're about to pick up. Big, big time. Just gotta be careful.   Right? All right? Stick together. Okay?"
WILLOW,"(smiling) Look, Buffy, I found the demon. Fits your description and   symptoms perfectly."
WILLOW,"Look, is this it?"
WILLOW,"(smiling) See, it's gonna be okay. Its pokey stinger carries an   antidote to its own poison."
BUFFY,(very quietly) I feel so lost.
WILLOW,"I know. You're confused.   It's, it's that crazy juice inside you."
BUFFY,It's more than that. (Willow   frowning) Even before the demon ... I've been so detached.
WILLOW,We've   ... all been kind of slumming.
BUFFY,Every day I try to ... snap out of   it. Figure out why I'm like that.
WILLOW,"Buffy, look at me."
WILLOW,You are not in an institution. You have never been in an   institution.
BUFFY,"(whispers) Yes, I have."
WILLOW,What?
BUFFY,(sighs) Back when I saw my first vampires... (shot of the photo) I got so   scared. I told my parents ... and they completely freaked out. They thought   there was something seriously wrong with me. So they sent me to a   clinic.
WILLOW,(shocked) You never said anything.
BUFFY,"(tearful) I   was only there a couple of weeks. I stopped talking about it, and they let me   go. Eventually ... my parents just ... forgot."
WILLOW,God. That's   horrible.
BUFFY,(crying) What if I'm still there? What if I never left   that clinic?
WILLOW,"Buffy ... Buffy, you're not. (Buffy sniffling) I'm ...   so sorry you had to go through that. But, i-it's the past. You've got to trust   me. We're gonna get you that antidote. Xander's hunting the demon right now."
BUFFY,"Alone? Will, he can't. It's too strong."
WILLOW,"Oh, it's okay.   We got help."
SPIKE,"So, she's having the wiggins, is she? Thinks none of us are real.   Bloody self-centered, if you ask me."
XANDER,"Spike, we need muscle, not   color commentary."
SPIKE,"On the other hand, it might explain some things --   this all being in that twisted brain of hers. Yeah. Thinks up some chip in my   head. Make me soft, fall in love with her, then turn me into her soddin' sex   slave-"
XANDER,What?!
SPIKE,"Nothing. Alternative realities. Where we're   all little figments of Buffy's funny-farm delusion. You know, in a different   reality, you might not have left your bride at the altar. You might have gone   through with it like a man."
XANDER,"(annoyed) Okay, one more syllable about   Anya-"
SPIKE,"Oh, balls. You didn't say he was a glarghk guhl   kashma'nik(??)"
XANDER,'Cause I can't say glar-
XANDER,"I altered his reality. (pause) Get it, I... (sees Spike scowling)   Never mind."
Cut to,"Buffy sitting on her bed, staring blankly into space."
DAWN,(OS) I made you some tea.
BUFFY,(whispers) Thanks.
BUFFY,"(still staring vacantly) I'm okay, Dawn."
DAWN,"The, uh,   thousand-yard stare really helps sell that."
DAWN,You're burning up.
BUFFY,(frowns) I should be taller than   you.
DAWN,(small smile) Maybe you're not done growing.
BUFFY,Coming   apart.
DAWN,What's coming apart?
BUFFY,"(frowning, shaking her head) We   have to try harder, make things better."
DAWN,I'm trying.
BUFFY,"Your   grades ... stealing. (Dawn looking guilty) Willow's been doing your chores,   hasn't she?"
DAWN,"What? No, i-it's ... it's the fever. It's cooking your   brain."
BUFFY,"We have to deal with these things, Dawn, we-"
JOYCE VOICEOVER,"You   don't have a sister, Buffy."
BUFFY,(uncertainly) Dawn?
JOYCE,"No, honey."
JOYCE,Say it. It'll help you believe it.
BUFFY,"(uncertainly) I ...   don't ... have a sister. (Joyce nodding approvingly) I know I, I didn't grow   up with her. These monks, they-they made her."
HANK,"It's your mind, just playing tricks on you."
JOYCE,"You're our   little girl, Buffy. Our one and only. We've missed you so much. Mom and Dad   just want to take you home and take care of you."
DAWN,"(tearful) I'm not even there, am I?"
BUFFY,What?
DAWN,You said   it a second ago. You don't have a sister.
DAWN,"It's your ideal reality, and I'm not even a part of it."
BUFFY,"Dawn, I ... I didn't mean-"
DAWN,I have to go finish my chores.
XANDER,Hold it. Hold it!
WILLOW,I'll need its arm.
XANDER,"Yeah, I'd like both my arms too."
XANDER,"(getting up) Thanks, Spike. I'll help when the ... blistering pain   subsides."
WILLOW,Ready?
WILLOW,"(putting the spine in her jar) Xander, go to the magic shop."
WILLOW,I'll need alkanet root and a handful of nettle leaf. Just for the   medicinal properties. No magic.
WILLOW,"When you've got them, meet me at the campus lab. I'll see if I can   brew up an antidote the old-fashioned way."
SPIKE,"I'll hold here, keep an   eye on the wax job."
XANDER,Make sure that's all you're ogling.
WILLOW,Xander!
WILLOW,(OS) Buffy? Wake up.
WILLOW,Got yummy antidote goodness for you.
BUFFY,What happened?
WILLOW,"(gives her the mug) It took a little   longer than I'd hoped. No magic and all. Went boom twice, but then I got it.   Just ... when it's cool, drink it all down, and ... everything should go back   to normal."
BUFFY,"You never stop coming through. Thank you, Willow."
SPIKE,How is she?
WILLOW,(goes to the door) Make sure she drinks all   that. I'm gonna let Dawn know that everything's gonna be okay.
SPIKE,(quietly) You all right?
BUFFY,"(grimaces, not looking at him)   You need to leave me alone. You're not part of my life."
SPIKE,"(annoyed)   Fine, then."
SPIKE,"You know, but I hope you don't think this an-"
SPIKE,"(slightly calmer) I hope you don't think this antidote's gonna rid   you of that nasty martyrdom. (Buffy still not looking at him) See, I figured   it out, luv. You can't help yourself. You're not drawn to the dark like I   thought."
SPIKE,"You're addicted to the misery. It's why you won't tell your pals   about us. Might actually have to be happy if you did. They'd either understand   and help you, god forbid ... or drive you out ... where you can finally be at   peace, in the dark. With me. Either way, you'd be better off for it, but   you're too twisted for that. (pauses) Let yourself live, already. And stop   with the bloody hero trip for a sec. We'd all be the better for it."
SPIKE,You either tell your friends about us ... or I will.
DOCTOR VOICEOVER,Buffy.
BUFFY,(tearful) I don't wanna go back there.
BUFFY,I wanna be healthy again. (Joyce smiling hopefully. Buffy turns to   the doctor) What do I have to do?
BUFFY,"(anxious) Oh ... please, help me. (to Joyce) I-I   wanna go home, with you and dad."
JOYCE,"I know, Buffy. But first you've   gotta get better."
DOCTOR,"It's not gonna be easy, Buffy. You have to take   it one step at a time. You have to start ridding your mind of those things   that support your hallucinations. (Buffy looking up at him) You understand?   There are things in that world that you cling to. For your delusion, they're   safe-holds, but for your mind they're traps. We have to break those   down."
BUFFY,(softly) Slaying?
DOCTOR,Yes ... but I'm talking about   those things you want there. What keeps you going back.
BUFFY,My   friends.
DOCTOR,"That's right. Last summer, when you had a momentary   awakening, it was them that pulled you back in."
JOYCE,"They're not really   your friends, Buffy. They're just ... tricks keeping you from getting   healthy."
DOCTOR,"You have to do whatever it takes to convince yourself of   that, Buffy. Whatever it takes."
Flash back to the house. Buffy enters the living room and bumps into   Willow,
WILLOW,"(startled, nervous) Oh, Buffy, I, I didn't see you. I was just   coming to check on you. You feeling better? Did the antidote work?"
BUFFY,"I'm ... still pretty dazed, but, uh, better."
WILLOW,"No more cuckoo's nest?   (Buffy shakes her head) Well, we still have the big bad all tranked out down   in the basement. In case it didn't work and we need more parts."
WILLOW,It'll be nice to see you all better.
BUFFY,(small smile)   Thanks.
WILLOW,"I can make you some food, something big with energy, help   you clear your noggin. Come on."
XANDER,"(calls) Hello! I'm back! Clean and with the better smell now.   (comes inside, closes the door) Friends? Romans?"
XANDER,Anyone?
XANDER,Hey.
XANDER,"Hey, there, sane girl. (taking off his jacket) So did Willow get   that antidote to you all right?"
BUFFY,(curtly) Yeah. I'm better   now.
XANDER,"Great. So, it's settled. (puts down his jacket) We're, uh,   we're real, right? Guess we should finish off that demon and drag it out of   the basement. And tell me you're up for that. (shakes his head) I so don't   wanna see Spike right now. (walking closer to Buffy) I mean, talk about losing   touch. Hate to say it, but I almost... (frowns) feel sorry for the guy.   Almost. The things the poor guy was saying ... I mean, I get it, you know.   Been a part of the Buffy obsess-"
XANDER,(strained) B-Buffy-
XANDER,"(groggy) Willow, what..."
BUFFY,(calls) Dawn?
DAWN,Don't you knock? (resumes packing)
BUFFY,I called for you.
DAWN,"(looks at her again) Buffy, are you okay?"
BUFFY,Where are you   going?
DAWN,"(resumes packing) I'm going over to Janice's, where they   actually like having me around."
BUFFY,You're not going anywhere.
DAWN,(scoffs) Why not? You want me gone anyway. What do you care?
BUFFY,I care.   You're going downstairs with the others. It's the only way I can get healthy.   (walks toward Dawn)
DAWN,(alarmed) What are you talking about?
DAWN,"(worried) Buffy, you look sick. (Buffy just staring at her) What are   you doing? What's wrong with you?"
DAWN,Stay away from me!
DAWN,"(screams) Willow, help!"
DAWN,"Buffy, please!"
BUFFY,"You can't hide, Dawn."
DAWN,Talk to me. You're   hallucinating.
BUFFY,(leans against the door) I know. You're just a trap   for my mind.
DAWN,"Buffy, please, listen to me. That asylum and those   people, they're not real!"
DAWN,Buffy ... look at me. (Buffy blinking slowly) I'm right here. You're   my sister. (getting tearful) I need you and love you. Somewhere inside you   must know that's real.
BUFFY,(sarcastic) Sure it is. 'Cause what's more   real? (starts walking toward Dawn) A sick girl in an institution...
DAWN,Don't. Please. Listen to me.
BUFFY,"Or some kind of supergirl ... chosen to   ... fight demons and... (Dawn looking around anxiously) save the world.   (pauses, looks to one side, smiles a little) That's ridiculous."
BUFFY,"(advancing into the room as Dawn backs away) A girl who sleeps with   the vampire she hates?! Yeah, that makes sense."
DAWN,"No! Buffy, stop! I'm real!"
DAWN,"Buffy, stop it. I'll be good!"
DAWN,I promise. You're not thinking. I'll-
DOCTOR VOICEOVER,"It's okay, Buffy. Don't stress yourself."
JOYCE,"Honey, take your time."
DOCTOR,Make it as easy on yourself as   possible. There's nothing wrong with that.
XANDER,Buffy ... what are you doing?
XANDER,Oh my god.
XANDER,"Buffy, help me! I need my hands!"
TARA,(calls) Hello?
TARA,(calls) Anybody home?
JOYCE VOICEOVER,Buffy?
JOYCE,"I-It's gonna be okay, sweetheart. Whatever it is, it's not real,   remember? (moving forward slowly) Just keep concentrating. I'm right here,   sweetie."
XANDER,"(OS) Buffy, help me!"
XANDER,"Buffy, help!"
TARA,(OS) Willow?
TARA,(pointing) <I>Eximete!</I>
TARA,<I>Vis zenobia! S-solvere!</I>
WILLOW,No! Tara!
BUFFY,I don't know...
JOYCE,"(kneeling next to her) Buffy, look at   me."
BUFFY,I don't know. I don't know.
JOYCE,"I believe in you. (Buffy   looking at her, whimpering) You're a survivor, you can do this."
BUFFY,Xander. No.
BUFFY,Willow!
JOYCE,"Buffy? Buffy! Buffy, fight it. You're too good to give in, you can   beat this thing. Be strong, baby, ok? (Buffy crying) I know you're afraid. I   know the world feels like a hard place sometimes, but you've got people who   love you. (tearful) Your dad and I, we have all the faith in the world in you.   We'll always be with you."
JOYCE,You've got ... a world of strength in your heart. I know you do. You   just have to find it again. (whispering) Believe in yourself.
BUFFY,You're right. (sad smile) Thank you.
BUFFY,(tearful) Good-bye.
JOYCE,(anguished) Buffy.
BUFFY,(whispers) I'm so sorry.
WILLOW,"Buffy? We're okay. It's all   okay. (Buffy stumbling(?)) Buffy, sit down. You'll fall over."
BUFFY,No   ... I can't. Not until I have the antidote.
WILLOW,"Okay. We-we'll make   more, we'll take care of it."
WILLOW,"(OS) Everything's gonna be okay, Buffy."
DOCTOR,"I'm sorry, there's no reaction at all."
DOCTOR,(OS) I'm afraid we lost her.
Executive Producers,Joss Whedon and Marti Noxon.
