character,dialogue
Master,Nobody died.
Master,What's the fun of burying someone if they're already dead?
Buffy,You!
Master,So! This is the Slayer! You're prettier than the last one.
Buffy,This isn't real. Y-you can't be free!
Master,"You still don't understand, do you? I am free because you fear  it. Because you fear it, the world is crumbling. Your nightmares are  made flesh. You have little Billy to thank for that."
Buffy,This is a dream.
Master,"A dream is a wish your heart makes. (grabs Buffy by the neck.)  This is real life. (pulls her around so her back is to the open grave)  Come on, Slayer! What are you afraid of?"
Buffy,No! Help me!
Master,How 'bout being buried alive?
Buffy,Somebody help me! Please! No! No! Please! No! No! No! Somebody  help me! Please! No!
Buffy,Please! No! Help me! No!
Buffy,Help!
Xander,Did you find Buffy?
Willow,I had to sing! Very bad to sing!
Xander,"Willow, c'mon. Let's find the others."
Willow,What happened to you?
Xander,Remember my sixth birthday party?
Willow,"(laughs) Oh, yeah! When the clown chased you and you got so  scared that you had... (stops smiling) Oh!"
Giles,No sign of Buffy?
Xander,You are a lousy clown! Your balloon animals are pathetic!  Everyone can make a giraffe!
Xander,I feel good! I feel liberated!
Giles,You seem to be the only one. Things are getting worse. In a few  hours reality will fold completely into the realm of nightmares.
Willow,"Well, what do we do?"
Giles,The only thing I can think is to try and wake Billy.
Xander,"Uh, no, we can't leave without Buffy."
Giles,"Agreed, but who knows where she might have gone?"
Willow,"Excuse me, when did they put a cemetery in across the street?"
Xander,And when did they make it night over there?
Xander,Whose nightmare is this?
Giles,It's mine.
Giles,I've failed... in my duty to protect you. I should have been  more c... cautious. Taken more time to train you. But you were so  gifted. And the evil was so great. I'm sorry...
Giles,Buffy?
Buffy,I thought I was dead!
Willow,"Buffy, your face!"
Buffy,"Oh, God!"
Xander,Buffy...
Buffy,(turns away) Don't look at me!
Giles,You never told me you dreamt of becoming a vampire.
Buffy,This isn't a dream.
Giles,"No. No, it's not. But there's a chance that we can make it go  away. This all comes from Billy. Now, if, if we can only wake him up, I  believe that the nightmares will stop and reality will shift back into  place, but we must do it now! I need you to hold together long enough to  help us. Can you do that?"
Buffy,(nods) Yeah. I think I can.
Giles,Thank you.
Buffy,"Well, we better hurry... 'cause I'm getting hungry. (starts  away)"
Xander,"(following) That is a... joke, right?"
Willow,Are you sure everything will go back once he's awake?
Giles,"Oh, uh, positive."
Willow,"Well, how do we wake Billy up? What if we can't?"
Giles,"Willow, do shut up."
Giles,Doctor! Is the boy Billy still here?
Doctor,My hands!
Xander,What now?
Giles,Um... (bends down to Billy) Billy! Billy?
Billy,That won't work.
Giles,"Billy! Uh, Billy, you have to wake up."
Billy,No. I told her. I have to hide.
Giles,Why? From what?
Buffy,From him!
Xander,"Aw, man, what do we do?"
Buffy,I think I know.
Willow,"Whatever it is, it better be soon!"
Buffy,"Glad you showed up! You see, I'm having a really bad day."
Buffy,"Scary! I'll tell you something, though. There are a lot scarier  things than you. (takes two steps forward) And I'm one of them."
Billy,I-is he dead?
Buffy,"Come here, Billy."
Billy,"I, I don't..."
Buffy,You have to do the rest.
Willow,What are they doing?
Xander,I get it.
Buffy,No more hiding.
Xander,"Hey, he's waking up!"
Billy,"I had the strangest dream. And you were in it, and you... Who  are you people?"
Giles,Let's get a doctor.
Coach,"Oh! Huh. Billy's got company. (takes off his cap) I-I-I'm his  kiddie league coach. I come by here every day, just hoping against hope  that he's gonna wake up soon. He's, uh, my lucky nineteen."
Coach,"So, um, how is he?"
Buffy,He's awake.
Coach,What?
Buffy,"You blamed him for losing the game. So you caught up with him  afterwards, didn't you?"
Coach,(acting innocent) What are you talking about?
Billy,(sits up) You said that it was my fault that we lost.
Billy,It wasn't my fault. There's eight other players on the team. You  know that. (lies down)
Buffy,(to Billy) Nice going! (smiles)
Buffy,I just can't believe a kiddie league coach would do something  like that.
Xander,"Well, you obviously haven't played kiddie league. I'm surprised  it wasn't one of the parents."
Willow,I'm just glad he's behind bars where he belongs.
Buffy,"But that was kinda heroic, Xander, grabbing him and all."
Xander,"Well, I just did what anyone else would've. I mean, if you  wanna label it heroic..."
Hank,Hi!
Buffy,"Have a killer weekend, guys!"
Hank,"Hi, sweetheart! Oh, it's so good to see you! (releases the hug)  How was your day?"
Buffy,"Fine. You know, usual."
Willow,(to Xander) Personal question?
Xander,"Yeah, shoot!"
Willow,"When Buffy was a vampire, you weren't still, like, attracted to  her, were you?"
Xander,"Willow, how can you... I mean, that's really bent! She was...  grotesque!"
Willow,"Still dug her, huh?"
Xander,"I'm sick, I need help."
Willow,Don't I know it.
